Task ID,Supplier ID,Cost
T38,S3,0.40375739841993846
T38,S4,0.3605335797656314
T38,S5,0.3684781513292884
T38,S6,0.36679835299327246
T38,S7,0.34489472605172655
T38,S8,0.3939958878704707
T38,S9,0.35353105678307195
T38,S10,0.35232294565429584
T38,S11,0.33653098180672636
T38,S12,0.3665912182289469
T38,S13,0.3617740463512271
T38,S14,0.369555012175287
T38,S15,0.3426181905584582
T38,S16,0.3621282194848513
T38,S17,0.3597257845600753
T38,S18,0.35689636886074594
T38,S19,0.3335339995652042
T38,S20,0.3601997883778744
T38,S21,0.3902190244950591
T38,S22,0.3505692387146754
T38,S23,0.36834474985483817
T38,S24,0.34650901509540255
T38,S25,0.37679743500119356
T38,S26,0.36583790838061425
T38,S27,0.33611405972197245
T38,S28,0.3149883732202019
T38,S29,0.3360782133353727
T38,S30,0.38216442696142816
T38,S31,0.37286368213781934
T38,S32,0.35063934939097186
T38,S33,0.31603549619051907
T38,S34,0.3442426520194201
T38,S35,0.3805044860816306
T38,S36,0.3401905363428735
T38,S37,0.3552122447834686
T38,S38,0.39583240632299377
T38,S39,0.3349956997441642
T38,S40,0.3262382212167488
T38,S41,0.3789501520817342
T38,S42,0.3773778273099342
T38,S43,0.3750708223068411
T38,S44,0.37579545621389376
T38,S45,0.38854969853324584
T38,S46,0.34172718618723497
T38,S47,0.3652569582933052
T38,S48,0.336202323018708
T38,S49,0.334336958024668
T38,S50,0.3657431189672918
T38,S51,0.34437909073265527
T38,S52,0.3407193081264198
T38,S53,0.36459931581987665
T38,S54,0.35108473101308657
T38,S55,0.34909663182032835
T38,S56,0.3096466309090738
T38,S57,0.3592040987933113
T38,S58,0.3560181170636725
T38,S59,0.4001608585313462
T38,S60,0.355212571752918
T38,S61,0.36185367851001066
T38,S62,0.3644535672463083
T38,S63,0.37277405750187653
T38,S64,0.38012654142431
T39,S1,0.37629218632355144
T39,S2,0.44401318560256964
T39,S3,0.4043237545431837
T39,S4,0.3479310273257936
T39,S5,0.37361776781657224
T39,S6,0.36407071973987115
T39,S7,0.36619226563080587
T39,S8,0.37969186300694613
T39,S9,0.3737276545215911
T39,S10,0.3215412555492585
T39,S11,0.33529523700781194
T39,S12,0.34986225708995666
T39,S13,0.33887674432498327
T39,S14,0.35676050856061103
T39,S15,0.33555595812823763
T39,S16,0.36397526881048525
T39,S17,0.3726628000299842
T39,S18,0.3654876615689549
T39,S19,0.3630155519919339
T39,S20,0.3698684862108401
T39,S21,0.38796321633869374
T39,S22,0.36445800018031316
T39,S23,0.36320570901529176
T39,S24,0.34773971198257914
T39,S25,0.3782037400169801
T39,S26,0.3719564594931954
T39,S27,0.3448572423481393
T39,S28,0.36043212494306365
T39,S29,0.3438200430215568
T39,S30,0.37348146712094826
T39,S31,0.357699577317106
T39,S32,0.3914351745653082
T39,S33,0.3401518557139531
T39,S34,0.3484953933066125
T39,S35,0.36340671445841766
T39,S36,0.35654052131892755
T39,S37,0.36131877989521
T39,S38,0.3722035508352442
T39,S39,0.3460826947508653
T39,S40,0.33854555507917794
T39,S41,0.3935000122470771
T39,S42,0.37023171733280386
T39,S43,0.38849254637323705
T39,S44,0.35832244521228296
T39,S45,0.37169307438219773
T39,S46,0.35514072440098265
T39,S47,0.38751209440472684
T39,S48,0.35140705137024086
T39,S49,0.36230393493351953
T39,S50,0.3597857538319661
T39,S51,0.3486172819566391
T39,S52,0.33541349662282827
T39,S53,0.37174673018002014
T39,S54,0.35128242802549037
T39,S55,0.3394648209202082
T39,S56,0.3336607728371014
T39,S57,0.3503994100158092
T39,S58,0.36932485098902984
T39,S59,0.4064874987732161
T39,S60,0.37075230584831687
T39,S61,0.36728097991677644
T39,S62,0.38703328144864935
T39,S63,0.3722855133641013
T39,S64,0.3653459112911712
T40,S1,0.3672414647598139
T40,S2,0.41428025158667736
T40,S3,0.3745053856252901
T40,S4,0.33030336593439324
T40,S5,0.35098429727026187
T40,S6,0.3499587965869115
T40,S7,0.3389265759851897
T40,S8,0.34148003472197885
T40,S9,0.3617658140974286
T40,S10,0.3178463341269766
T40,S11,0.32125971988278046
T40,S12,0.33919037918745165
T40,S13,0.3402214153490901
T40,S14,0.3356379356405827
T40,S15,0.31797526755816025
T40,S16,0.3361188609324238
T40,S17,0.33326755157950616
T40,S18,0.32239534531570885
T40,S19,0.3411384040520568
T40,S20,0.33788984288037716
T40,S21,0.35066151954246283
T40,S22,0.33299249777577433
T40,S23,0.3275480066828512
T40,S24,0.3266430523338821
T40,S25,0.34968120538703706
T40,S26,0.37144941134692044
T40,S27,0.3298020156799276
T40,S28,0.32780842631733026
T40,S29,0.3175372051467452
T40,S30,0.32657659032495046
T40,S31,0.365014428613445
T40,S32,0.3104273185710572
T40,S33,0.31805587010281744
T40,S34,0.323947308695827
T40,S35,0.34335310296471355
T40,S36,0.33359342430471206
T40,S37,0.34375677022067264
T40,S38,0.36927767557604996
T40,S39,0.33818956803462946
T40,S40,0.3470362557209161
T40,S41,0.3323301299326285
T40,S42,0.3700650499879874
T40,S43,0.3339162585544179
T40,S44,0.3457732377813205
T40,S45,0.3702322233260873
T40,S46,0.3403519656719013
T40,S47,0.3215087981456386
T40,S48,0.3195722722270731
T40,S49,0.35943732335663736
T40,S50,0.32855986176870533
T40,S51,0.32466412220092805
T40,S52,0.31969230789571873
T40,S53,0.3507927061489684
T40,S54,0.33734661956546536
T40,S55,0.32070257011067216
T40,S56,0.3327947644825995
T40,S57,0.34181781799251115
T40,S58,0.3420793654896044
T40,S59,0.3422514341063433
T40,S60,0.3181395846833798
T40,S61,0.34313540589056485
T40,S62,0.35503885631537935
T40,S63,0.3558990867486944
T40,S64,0.31147791956319776
T41,S1,0.3614847274811054
T41,S2,0.4287097838856807
T41,S3,0.41042248560052796
T41,S4,0.31817233470630735
T41,S5,0.32590916243447476
T41,S6,0.34334412140316944
T41,S7,0.3379218752740996
T41,S8,0.35587193031397923
T41,S9,0.33244469259467896
T41,S10,0.31883053369261816
T41,S11,0.3312712329952896
T41,S12,0.3537568802255529
T41,S13,0.34257368620019657
T41,S14,0.32776962757939876
T41,S15,0.31807018581146906
T41,S16,0.3296058255031217
T41,S17,0.3587605631659696
T41,S18,0.3441560468177036
T41,S19,0.3314643446661125
T41,S20,0.3277381867711221
T41,S21,0.36203017783074354
T41,S22,0.3149807575003525
T41,S23,0.3573261967918603
T41,S24,0.3396352212217921
T41,S25,0.34787040966947586
T41,S26,0.3315074439801807
T41,S27,0.3297929723618994
T41,S28,0.32577614496046703
T41,S29,0.32814870523214124
T41,S30,0.33542200304518155
T41,S31,0.3493683533268698
T41,S32,0.36822005384357304
T41,S33,0.3198886710826385
T41,S34,0.32703548083871237
T41,S35,0.3408829591959501
T41,S36,0.33417052124758345
T41,S37,0.3300737241435169
T41,S38,0.3749122977289978
T41,S39,0.34901624433093137
T41,S40,0.34734286968008266
T41,S41,0.34871499058972166
T41,S42,0.3456236747444027
T41,S43,0.35007479799489827
T41,S44,0.3433375715273398
T41,S45,0.3719529670184117
T41,S46,0.3220873628784263
T41,S47,0.33055006521921126
T41,S48,0.32864312307543414
T41,S49,0.35430844909714115
T41,S50,0.33680787040641635
T41,S51,0.33284287275299984
T41,S52,0.3246956737021678
T41,S53,0.3320596218981719
T41,S54,0.3420971302058546
T41,S55,0.33767730176565447
T41,S56,0.31190537489244
T41,S57,0.330296827199521
T41,S58,0.3733005328300165
T41,S59,0.34505584866621253
T41,S60,0.3465907444513725
T41,S61,0.34510639505150814
T41,S62,0.3480969076174087
T41,S63,0.3287282381386417
T41,S64,0.334289918723886
T42,S1,0.36633616081199827
T42,S2,0.4205769313631418
T42,S3,0.3856876482772111
T42,S4,0.348605132942893
T42,S5,0.35332591549931625
T42,S6,0.3578128880654077
T42,S7,0.34334510549497815
T42,S8,0.3364669373141395
T42,S9,0.3737108884302768
T42,S10,0.33533247132037514
T42,S11,0.3363745465460253
T42,S12,0.37984366994294566
T42,S13,0.34352262773649167
T42,S14,0.35875371157687863
T42,S15,0.30512671245013645
T42,S16,0.33073300198163824
T42,S17,0.35086989880821595
T42,S18,0.3350533907080614
T42,S19,0.33108414290947086
T42,S20,0.31274747288357363
T42,S21,0.356861409303416
T42,S22,0.3440329859259627
T42,S23,0.35522492575505604
T42,S24,0.35299343229116764
T42,S25,0.31032221721612485
T42,S26,0.3431128105099138
T42,S27,0.3320529278653598
T42,S28,0.3574400382805911
T42,S29,0.313540105906583
T42,S30,0.35999947330523396
T42,S31,0.3398029086791613
T42,S32,0.356804009747233
T42,S33,0.3110017383661813
T42,S34,0.32601641941629467
T42,S35,0.3390852912773742
T42,S36,0.327701566711908
T42,S37,0.3553519996637323
T42,S38,0.3650038809031104
T42,S39,0.35651282901264497
T42,S40,0.3453328785560713
T42,S41,0.34080272176033566
T42,S42,0.36603318516313293
T42,S43,0.362643830837974
T42,S44,0.3578932399275761
T42,S45,0.3597537383292406
T42,S46,0.3261536858298341
T42,S47,0.3424749603235904
T42,S48,0.3454082364602261
T42,S49,0.34918529650231017
T42,S50,0.3368522667074082
T42,S51,0.3568664435981796
T42,S52,0.31474067629928926
T42,S53,0.32229729245591066
T42,S54,0.35711259142666685
T42,S55,0.30067617388274376
T42,S56,0.3227147008497514
T42,S57,0.32792078149832504
T42,S58,0.3649851217436363
T42,S59,0.3603606741091483
T42,S60,0.3409725375040633
T42,S61,0.3422172895279299
T42,S62,0.36145727402439987
T42,S63,0.36382489299893905
T42,S64,0.3237171838959063
T44,S1,0.32527938323156635
T44,S2,0.37163168152134934
T44,S3,0.38762700696475105
T44,S4,0.34311887271075725
T44,S5,0.3387056835544241
T44,S6,0.3401952436250548
T44,S7,0.33882221171532584
T44,S8,0.3557098233905571
T44,S9,0.32876744583987516
T44,S10,0.3298430955446603
T44,S11,0.3160217985254733
T44,S12,0.33150876276920094
T44,S13,0.31845737787782125
T44,S14,0.34469603700925516
T44,S15,0.3047298054399376
T44,S16,0.3408262144027106
T44,S17,0.3479430947542064
T44,S18,0.3421361793603895
T44,S19,0.32330260703310554
T44,S20,0.32930310554354947
T44,S21,0.353710446413876
T44,S22,0.3402186457396939
T44,S23,0.362773867026961
T44,S24,0.32937164155573706
T44,S25,0.333319673637522
T44,S26,0.3821929477313012
T44,S27,0.33250244077114033
T44,S28,0.32027439240322675
T44,S29,0.3395447146941604
T44,S30,0.33502576528404426
T44,S31,0.3488813655604832
T44,S32,0.3348339807296572
T44,S33,0.29489006202226276
T44,S34,0.3043598519151705
T44,S35,0.32074455006053026
T44,S36,0.3387743836484518
T44,S37,0.3401215155481763
T44,S38,0.3511636091974512
T44,S39,0.3471915808998881
T44,S40,0.316264094547239
T44,S41,0.32775176001903
T44,S42,0.31892372609110076
T44,S43,0.33934468022697245
T44,S44,0.32052676121761214
T44,S45,0.35310535478519967
T44,S46,0.32093830459106587
T44,S47,0.33455974428654756
T44,S48,0.29990367799872375
T44,S49,0.30459098971697435
T44,S50,0.3390379084320402
T44,S51,0.32289810909947547
T44,S52,0.3322556926703002
T44,S53,0.31053039571175156
T44,S54,0.3440269437654958
T44,S55,0.32165350691679573
T44,S56,0.3049113615705131
T44,S57,0.3169749437343895
T44,S58,0.3402459178512989
T44,S59,0.37277266400046827
T44,S60,0.33621946543563924
T44,S61,0.3511806863401645
T44,S62,0.3513704727821175
T44,S63,0.35257273919670357
T44,S64,0.33022600875257924
T45,S1,0.3336276610374732
T45,S2,0.40094235352303687
T45,S3,0.38106880008493316
T45,S4,0.31746139047346106
T45,S5,0.34590731039646017
T45,S6,0.3654954009037473
T45,S7,0.3340143123146676
T45,S8,0.35941758095708176
T45,S9,0.3364692566317401
T45,S10,0.3398914471373626
T45,S11,0.31721433529514564
T45,S12,0.3370562079238592
T45,S13,0.313321890579911
T45,S14,0.34511860417609785
T45,S15,0.31128924638204497
T45,S16,0.3309878030714981
T45,S17,0.3419582068311921
T45,S18,0.33694542021421786
T45,S19,0.3419225341771023
T45,S20,0.32821795943081544
T45,S21,0.3490705287208587
T45,S22,0.3536077978907036
T45,S23,0.34674587773030485
T45,S24,0.3455942212078892
T45,S25,0.329457624776919
T45,S26,0.360426441773769
T45,S27,0.3448008017784632
T45,S28,0.3231373374948937
T45,S29,0.33671080115116125
T45,S30,0.38014177353636913
T45,S31,0.36688688924537854
T45,S32,0.3699388485189379
T45,S33,0.29625039846098244
T45,S34,0.32376700100437616
T45,S35,0.347777707417823
T45,S36,0.33708998447752936
T45,S37,0.3375725348045088
T45,S38,0.3822468224843887
T45,S39,0.3598563922440423
T45,S40,0.337199020788856
T45,S41,0.3464869678784378
T45,S42,0.345771546768999
T45,S43,0.3619244165607064
T45,S44,0.3640561919517221
T45,S45,0.3628293919251604
T45,S46,0.32540275144864755
T45,S47,0.34086275617162753
T45,S48,0.33424103356965723
T45,S49,0.3350584797642725
T45,S50,0.34472253312280376
T45,S51,0.33679809328949534
T45,S52,0.3275674846708698
T45,S53,0.32043089899658567
T45,S54,0.3345254426724392
T45,S55,0.3085607431999314
T45,S56,0.31611271170494726
T45,S57,0.3334791789727519
T45,S58,0.3611856826607595
T45,S59,0.37940513840404994
T45,S60,0.3321074575279861
T45,S61,0.3456854454929513
T45,S62,0.38958347238618407
T45,S63,0.3754367145466606
T45,S64,0.33578377214253086
T46,S1,0.3766714033707551
T46,S2,0.42200676390277425
T46,S3,0.3865755082918083
T46,S4,0.36530953430260094
T46,S5,0.39920654956138724
T46,S6,0.38919619757741664
T46,S7,0.3687423026356029
T46,S8,0.3884080163502892
T46,S9,0.34135821904144814
T46,S10,0.36577801911274643
T46,S11,0.33188602768932673
T46,S12,0.3652966332454294
T46,S13,0.3459266262689707
T46,S14,0.36844800961654645
T46,S15,0.348394558174668
T46,S16,0.3719853799900604
T46,S17,0.3614366281095154
T46,S18,0.3645822989677039
T46,S19,0.35091960671744576
T46,S20,0.3517155188906964
T46,S21,0.3608419510815405
T46,S22,0.36199316570859297
T46,S23,0.3418773941005088
T46,S24,0.3663705366002642
T46,S25,0.391164486131676
T46,S26,0.36990110800339226
T46,S27,0.3474585040439577
T46,S28,0.35079413791590636
T46,S29,0.35154284778700906
T46,S30,0.3834722790181645
T46,S31,0.37322628382806955
T46,S32,0.3851866964526546
T46,S33,0.32722782123517713
T46,S34,0.3442966431919744
T46,S35,0.369950732308474
T46,S36,0.3511444133678663
T46,S37,0.38350149947392476
T46,S38,0.3987654466314611
T46,S39,0.37520377186734566
T46,S40,0.3446995557910264
T46,S41,0.34795803849796925
T46,S42,0.36295200791038634
T46,S43,0.38843255234233887
T46,S44,0.3949723226888642
T46,S45,0.39365708355848017
T46,S46,0.3460220073745699
T46,S47,0.36793529203681696
T46,S48,0.359189387189374
T46,S49,0.3698725473102692
T46,S50,0.38526460200506984
T46,S51,0.3373037874932716
T46,S52,0.3389985001303798
T46,S53,0.35725193756806395
T46,S54,0.3640613780245282
T46,S55,0.36044936069150324
T46,S56,0.3378524886719735
T46,S57,0.349457429034737
T46,S58,0.36386166146023813
T46,S59,0.38288143823171344
T46,S60,0.36253740210567903
T46,S61,0.3823598925897497
T46,S62,0.4064228132819169
T46,S63,0.37054011135377696
T46,S64,0.3580377932891726
T47,S1,0.3605918162148928
T47,S2,0.3898718452142691
T47,S3,0.3412663826055954
T47,S4,0.33137864489414803
T47,S5,0.36701628102234846
T47,S6,0.35022182786111333
T47,S7,0.3218589185285252
T47,S8,0.3502680366858445
T47,S9,0.35077422778214706
T47,S10,0.3127883804798057
T47,S11,0.32812921651264415
T47,S12,0.33867644606439473
T47,S13,0.3473070269270707
T47,S14,0.33937955269561493
T47,S15,0.3332283139425694
T47,S16,0.3520364881009545
T47,S17,0.3525482818025989
T47,S18,0.3475421106219743
T47,S19,0.3226478927956987
T47,S20,0.3363592173930696
T47,S21,0.35747196825156713
T47,S22,0.3709245519186308
T47,S23,0.35420240395136593
T47,S24,0.3225356667204784
T47,S25,0.36369553512668173
T47,S26,0.3634636344002794
T47,S27,0.35590036893205546
T47,S28,0.34427615836517045
T47,S29,0.33122159758906805
T47,S30,0.358585438425436
T47,S31,0.3523276900452489
T47,S32,0.3618899995827197
T47,S33,0.32825264040236574
T47,S34,0.31403191878183523
T47,S35,0.35162366081207885
T47,S36,0.33571341680066813
T47,S37,0.3374051122418149
T47,S38,0.3755294463864013
T47,S39,0.34670922157124195
T47,S40,0.3356587353140824
T47,S41,0.3603431692866963
T47,S42,0.37244665255321363
T47,S43,0.3294095012030425
T47,S44,0.3542363564942308
T47,S45,0.3743156117529026
T47,S46,0.32758889334865926
T47,S47,0.364714470262306
T47,S48,0.31927127894724594
T47,S49,0.3485530746766885
T47,S50,0.33314891316811973
T47,S51,0.30259721745745904
T47,S52,0.3098934611673303
T47,S53,0.358513224844592
T47,S54,0.3545360398097278
T47,S55,0.3125228194290063
T47,S56,0.3139273750479627
T47,S57,0.3444276241927583
T47,S58,0.34842317600340733
T47,S59,0.3732722337812969
T47,S60,0.36219485385571937
T47,S61,0.3515349561065033
T47,S62,0.38365856723155656
T47,S63,0.3508149927837321
T47,S64,0.3120999570084888
T48,S1,0.33126165412509884
T48,S2,0.3833330645718329
T48,S3,0.3478952187429162
T48,S4,0.33341407245120525
T48,S5,0.3289942099344484
T48,S6,0.34685919341626753
T48,S7,0.3531697501396287
T48,S8,0.3428759768322252
T48,S9,0.3477764663499259
T48,S10,0.31538309562556877
T48,S11,0.33672893231558126
T48,S12,0.338263390495424
T48,S13,0.3576391183709986
T48,S14,0.3465240129124395
T48,S15,0.3379809870797269
T48,S16,0.3468295844487036
T48,S17,0.3590342169495577
T48,S18,0.3324196093114643
T48,S19,0.35421847714265187
T48,S20,0.3425412408672538
T48,S21,0.36011412183226743
T48,S22,0.3473572666418764
T48,S23,0.3357582146273941
T48,S24,0.3437261401668756
T48,S25,0.35498814493204506
T48,S26,0.3526063615867375
T48,S27,0.3412658185740065
T48,S28,0.341020306353051
T48,S29,0.3345373434543203
T48,S30,0.3495146489406585
T48,S31,0.3528612712626007
T48,S32,0.3367581639929573
T48,S33,0.32324135107293583
T48,S34,0.3361832957424157
T48,S35,0.33761838718265164
T48,S36,0.3518980505206083
T48,S37,0.347016089642342
T48,S38,0.357531480865029
T48,S39,0.33650060733852705
T48,S40,0.3491581469940583
T48,S41,0.3768793525208683
T48,S42,0.34727112995867515
T48,S43,0.37515609691466884
T48,S44,0.3748129813209825
T48,S45,0.38220800073146644
T48,S46,0.33934719520625345
T48,S47,0.33550184584691656
T48,S48,0.3288247877956425
T48,S49,0.34524361221237704
T48,S50,0.3405249691076099
T48,S51,0.331008660142855
T48,S52,0.32040475741709595
T48,S53,0.34675635275463146
T48,S54,0.3377623768421403
T48,S55,0.32502674240664775
T48,S56,0.32396890909678155
T48,S57,0.3466911483482469
T48,S58,0.37734561610332884
T48,S59,0.350520657297795
T48,S60,0.34585051142458734
T48,S61,0.3451666096459193
T48,S62,0.36474479089046336
T48,S63,0.34937411613104846
T48,S64,0.3482954474430915
T49,S1,0.33575099104539874
T49,S2,0.38818355561635365
T49,S3,0.34384408028446856
T49,S4,0.3390354672407779
T49,S5,0.34017018048638176
T49,S6,0.34777007603092647
T49,S7,0.3410449229632502
T49,S8,0.38385024643965704
T49,S9,0.3427965434221143
T49,S10,0.3338368926926014
T49,S11,0.35602798183097184
T49,S12,0.33282791224864494
T49,S13,0.35740576569020743
T49,S14,0.3420247798049783
T49,S15,0.3383010539540313
T49,S16,0.3496837748172922
T49,S17,0.3746700057716651
T49,S18,0.330953549291506
T49,S19,0.33454200414936475
T49,S20,0.35762057989415674
T49,S21,0.36903263050182966
T49,S22,0.3424968613438447
T49,S23,0.3589678397228779
T49,S24,0.3300024186367164
T49,S25,0.37395477813917566
T49,S26,0.35324372892678163
T49,S27,0.33334068945595363
T49,S28,0.35375996981703606
T49,S29,0.330813418861748
T49,S30,0.33308307502315804
T49,S31,0.34406755401769773
T49,S32,0.3600235893679235
T49,S33,0.3290451564949233
T49,S34,0.3347612389275393
T49,S35,0.350597672330466
T49,S36,0.35812569686094314
T49,S37,0.3306106901902194
T49,S38,0.3550471223049244
T49,S39,0.35952413977129427
T49,S40,0.3455895587521347
T49,S41,0.36048332299932173
T49,S42,0.3456042630279246
T49,S43,0.3399248479615575
T49,S44,0.3542679955939083
T49,S45,0.3585652123895714
T49,S46,0.3407798424105805
T49,S47,0.34894281889302864
T49,S48,0.32379321942383177
T49,S49,0.3360615360560797
T49,S50,0.3346104580618594
T49,S51,0.3267727424166388
T49,S52,0.32335682605503935
T49,S53,0.3352221647755672
T49,S54,0.3466218126564272
T49,S55,0.31885712979571557
T49,S56,0.313594905685774
T49,S57,0.33658487565163575
T49,S58,0.3466843771684587
T49,S59,0.352219829675282
T49,S60,0.3536807187323211
T49,S61,0.32625115307137187
T49,S62,0.3895209782690761
T49,S63,0.35514477520090726
T49,S64,0.3283505277629415
T50,S1,0.3351565138693536
T50,S2,0.4291726478409027
T50,S3,0.36600333363454457
T50,S4,0.35442953553057777
T50,S5,0.35251431072329553
T50,S6,0.3515546661924987
T50,S7,0.33886491265919316
T50,S8,0.3904313468429399
T50,S9,0.3174573872427929
T50,S10,0.3167476230238109
T50,S11,0.3452646269911588
T50,S12,0.31037392855850143
T50,S13,0.36182631537738386
T50,S14,0.34207406583954936
T50,S15,0.3248112679574987
T50,S16,0.3104778012400058
T50,S17,0.35362581267423343
T50,S18,0.3332437750817929
T50,S19,0.33349099654883285
T50,S20,0.3256026047063284
T50,S21,0.3549533771896211
T50,S22,0.35036861124682117
T50,S23,0.34366102763746254
T50,S24,0.3701389235247967
T50,S25,0.3309708423777395
T50,S26,0.36600034704040485
T50,S27,0.3441334260987928
T50,S28,0.3138125226245865
T50,S29,0.32541124624063245
T50,S30,0.3753669155887541
T50,S31,0.35054920409915724
T50,S32,0.39770262527633543
T50,S33,0.3143171792780625
T50,S34,0.33609904516603684
T50,S35,0.3520287914552748
T50,S36,0.34427474931959734
T50,S37,0.36285586420047145
T50,S38,0.36559418150245016
T50,S39,0.3328149032861887
T50,S40,0.33362977722498144
T50,S41,0.32814725310574144
T50,S42,0.37017504019769853
T50,S43,0.3597667245649733
T50,S44,0.3641848667692643
T50,S45,0.3995146936456544
T50,S46,0.3320884612048476
T50,S47,0.3228836388085946
T50,S48,0.31749619552650776
T50,S49,0.3386406305121493
T50,S50,0.3394161374492558
T50,S51,0.3384967946265631
T50,S52,0.3284064008596057
T50,S53,0.3051141760922469
T50,S54,0.3173945649847816
T50,S55,0.34697206794185675
T50,S56,0.31155917376740605
T50,S57,0.3251763027099321
T50,S58,0.34714716545045565
T50,S59,0.35307807210084086
T50,S60,0.31819091784531517
T50,S61,0.35348699988606436
T50,S62,0.38959408629412506
T50,S63,0.341143595870503
T50,S64,0.3184986809022453
T51,S1,0.3410372657090429
T51,S2,0.41011272923788866
T51,S3,0.3383576208416788
T51,S4,0.31983586023167104
T51,S5,0.3651075330562729
T51,S6,0.3476730470473419
T51,S7,0.3022605901588395
T51,S8,0.4006393606011816
T51,S9,0.3371440481704038
T51,S10,0.31198212170550893
T51,S11,0.3355284690917586
T51,S12,0.324155047101461
T51,S13,0.32411572012565115
T51,S14,0.32904909273402416
T51,S15,0.340036870255643
T51,S16,0.3352703135209828
T51,S17,0.35513107567133667
T51,S18,0.3467772306167083
T51,S19,0.33544441194758706
T51,S20,0.28893056117762517
T51,S21,0.37592515228913304
T51,S22,0.378103785257922
T51,S23,0.3195942570085555
T51,S24,0.32583036858642755
T51,S25,0.31484889995456206
T51,S26,0.32240124323407754
T51,S27,0.33541457922904283
T51,S28,0.33213992928472236
T51,S29,0.3152522360188499
T51,S30,0.3993245196020878
T51,S31,0.3775050611477213
T51,S32,0.40906213688963133
T51,S33,0.3107763073145895
T51,S34,0.32946186176742087
T51,S35,0.3326565444567745
T51,S36,0.33038607238736095
T51,S37,0.357464292739469
T51,S38,0.384851990752053
T51,S39,0.3596732517597169
T51,S40,0.30635490222000605
T51,S41,0.31305957494466163
T51,S42,0.36178267099509365
T51,S43,0.3435061909641156
T51,S44,0.33259970518172843
T51,S45,0.38197167905315893
T51,S46,0.31908955999933586
T51,S47,0.34980633501948666
T51,S48,0.3031835318446726
T51,S49,0.32488727299957787
T51,S50,0.3296109347515536
T51,S51,0.3093626904219602
T51,S52,0.3288302338296437
T51,S53,0.3258409805863153
T51,S54,0.3428287464569816
T51,S55,0.292236224814308
T51,S56,0.3108608661644292
T51,S57,0.34731174027978284
T51,S58,0.3493931815419036
T51,S59,0.390579391402189
T51,S60,0.3192482942923241
T51,S61,0.3389720831743221
T51,S62,0.39250517351821035
T51,S63,0.37956925439062933
T51,S64,0.3208355725290737
T52,S1,0.322823963866904
T52,S2,0.4435380548521215
T52,S3,0.341219049833568
T52,S4,0.3390307124802259
T52,S5,0.3319169239342331
T52,S6,0.3165476241142282
T52,S7,0.3428995697587627
T52,S8,0.35455182333876084
T52,S9,0.301240456697779
T52,S10,0.31728621842777605
T52,S11,0.3074839167664287
T52,S12,0.35216759787450547
T52,S13,0.3321194002440579
T52,S14,0.3131276088462679
T52,S15,0.3176763859361752
T52,S16,0.33826171170456953
T52,S17,0.33013451450213127
T52,S18,0.32680947614884515
T52,S19,0.3411161301690419
T52,S20,0.3517400485068249
T52,S21,0.33004077364138
T52,S22,0.3274290579823864
T52,S23,0.3290818947039015
T52,S24,0.34877737024643
T52,S25,0.38023066083951407
T52,S26,0.32117797448606555
T52,S27,0.3147065441479088
T52,S28,0.3279412230837463
T52,S29,0.3245411570957917
T52,S30,0.33618019944278577
T52,S31,0.334116424816834
T52,S32,0.3679125747221298
T52,S33,0.31044866973577045
T52,S34,0.3222651342706959
T52,S35,0.3382895281095114
T52,S36,0.3514389947991675
T52,S37,0.3352731426586849
T52,S38,0.35281488571715014
T52,S39,0.3471051622392162
T52,S40,0.3188304750233593
T52,S41,0.3281566954276257
T52,S42,0.36199048123298283
T52,S43,0.3463942374899255
T52,S44,0.3385723963658185
T52,S45,0.3577038042649227
T52,S46,0.33435017409768436
T52,S47,0.3309605146426765
T52,S48,0.315632399359959
T52,S49,0.32974529664043645
T52,S50,0.32904784814508614
T52,S51,0.30525420828285166
T52,S52,0.3291555080816293
T52,S53,0.31007939759796854
T52,S54,0.32126523369192705
T52,S55,0.31429321679094135
T52,S56,0.33070887209932975
T52,S57,0.3308131674503229
T52,S58,0.32956903981954755
T52,S59,0.34565769198849666
T52,S60,0.3569077481513153
T52,S61,0.33716194292730783
T52,S62,0.36827694247372844
T52,S63,0.3345051894724126
T52,S64,0.3116233044133555
T53,S1,0.3857292162181236
T53,S2,0.4401780032428018
T53,S3,0.3820537032010424
T53,S4,0.34640033510885715
T53,S5,0.3639051308061478
T53,S6,0.36605931563159433
T53,S7,0.35341420567958576
T53,S8,0.38121030142169754
T53,S9,0.3687009508457029
T53,S10,0.3436393341354742
T53,S11,0.3545691281464909
T53,S12,0.3693734919804756
T53,S13,0.3904631310529262
T53,S14,0.33804513844115447
T53,S15,0.3432578471495422
T53,S16,0.35392690020401846
T53,S17,0.37473955359834227
T53,S18,0.3475430426071683
T53,S19,0.40376480166683726
T53,S20,0.37518131183325687
T53,S21,0.3703936567753925
T53,S22,0.3843198075363401
T53,S23,0.37795564766853373
T53,S24,0.37340150542272754
T53,S25,0.39860485161156944
T53,S26,0.35967173984223155
T53,S27,0.3492329240228478
T53,S28,0.3651570562715821
T53,S29,0.3586832151426811
T53,S30,0.40910848169958336
T53,S31,0.37663734301413115
T53,S32,0.3713008153598135
T53,S33,0.35894634408172665
T53,S34,0.36141241787017403
T53,S35,0.35836843681942687
T53,S36,0.3682996973669541
T53,S37,0.3918224321803055
T53,S38,0.3958131927113214
T53,S39,0.38532473714017207
T53,S40,0.39663464819860994
T53,S41,0.3698804161707346
T53,S42,0.37396984779363074
